frame.number,frame.time_epoch,ip.src,ip.dst,tcp.time_delta
"38811","1720859861.820672926","192.168.68.108","192.168.68.136","0.009726803"
"38813","1720859861.848161776","192.168.68.108","192.168.68.136","0.026454701"
"38814","1720859861.848162895","192.168.68.108","192.168.68.136","0.000001119"
"38817","1720859861.852982469","192.168.68.108","192.168.68.136","0.001961809"
"38818","1720859861.863321505","192.168.68.108","192.168.68.136","0.010339036"
"38820","1720859861.872378012","192.168.68.108","192.168.68.136","0.008065277"
"38821","1720859861.883242604","192.168.68.108","192.168.68.136","0.010864592"
"38823","1720859861.892452002","192.168.68.108","192.168.68.136","0.007824543"
"38825","1720859861.935079670","192.168.68.108","192.168.68.136","0.042627668"
"38827","1720859861.935081408","192.168.68.108","192.168.68.136","-0.000122825"
"38828","1720859861.935081439","192.168.68.108","192.168.68.136","0.000000031"
"38829","1720859861.935081474","192.168.68.108","192.168.68.136","0.000000035"
"38831","1720859861.951158512","192.168.68.108","192.168.68.136","0.008677996"
"38832","1720859861.965283765","192.168.68.108","192.168.68.136","0.014125253"
"38833","1720859861.965284241","192.168.68.108","192.168.68.136","0.000000476"
"38835","1720859861.977484603","192.168.68.108","192.168.68.136","0.007574248"
"38837","1720859861.987043797","192.168.68.108","192.168.68.136","0.009559194"
"38839","1720859861.996802164","192.168.68.108","192.168.68.136","0.009040539"
"38840","1720859862.019681055","192.168.68.108","192.168.68.136","0.022878891"
"38841","1720859862.019681853","192.168.68.108","192.168.68.136","0.825028924"
"38843","1720859862.019681887","192.168.68.108","192.168.68.136","0.000000832"
"38846","1720859862.028940804","192.168.68.108","192.168.68.136","0.003475313"
"38847","1720859862.039365613","192.168.68.108","192.168.68.136","0.010424809"
"38848","1720859862.039365877","192.168.68.108","192.168.68.136",
"38851","1720859862.045123887","192.168.68.108","192.168.68.136",
"38853","1720859862.052115931","192.168.68.108","192.168.68.136","0.012377087"
"38854","1720859862.054355249","192.168.68.108","192.168.68.136",
"38856","1720859862.065084149","192.168.68.108","192.168.68.136","0.012968218"
"38857","1720859862.065084789","192.168.68.108","192.168.68.136",
"38860","1720859862.072230895","192.168.68.108","192.168.68.136","0.006240243"
"38861","1720859862.077590142","192.168.68.108","192.168.68.136",
"38863","1720859862.080876540","192.168.68.108","192.168.68.136","0.008645645"
"38865","1720859862.088940657","192.168.68.108","192.168.68.136","0.974215026"
"38866","1720859862.088941505","192.168.68.108","192.168.68.136","0.000000000"
"38868","1720859862.088941532","192.168.68.108","192.168.68.136","0.007053354"
"38875","1720859862.104419877","192.168.68.108","192.168.68.136","0.005131036"
"38876","1720859862.112830720","192.168.68.108","192.168.68.136","0.008410843"
"38877","1720859862.112832769","192.168.68.108","192.168.68.136","0.023696661"
"38881","1720859862.123532378","192.168.68.108","192.168.68.136","0.009870872"
"38882","1720859862.126692833","192.168.68.108","192.168.68.136","0.006759426"
"38883","1720859862.126693203","192.168.68.108","192.168.68.136","0.028285219"
"38887","1720859862.135035828","192.168.68.108","192.168.68.136","0.000726934"
"38888","1720859862.143090147","192.168.68.108","192.168.68.136","0.008054319"
"38890","1720859862.155062205","192.168.68.108","192.168.68.136","0.027787382"
"38891","1720859862.155063236","192.168.68.108","192.168.68.136","0.010944741"
"38892","1720859862.163425685","192.168.68.108","192.168.68.136","0.066164134"
"38894","1720859862.163427122","192.168.68.108","192.168.68.136","0.067800441"
"38896","1720859862.163427160","192.168.68.108","192.168.68.136","0.063022558"
"38898","1720859862.163427188","192.168.68.108","192.168.68.136","0.062341793"
"38900","1720859862.163427226","192.168.68.108","192.168.68.136","0.008363990"
"38902","1720859862.191040802","192.168.68.108","192.168.68.136","0.025933240"
"38903","1720859862.191041392","192.168.68.108","192.168.68.136","0.000000590"
"38905","1720859862.193274990","192.168.68.108","192.168.68.136","0.059291772"
"38906","1720859862.193275542","192.168.68.108","192.168.68.136","0.000072422"
"38907","1720859862.204847959","192.168.68.108","192.168.68.136","0.011572417"
"38909","1720859862.214407142","192.168.68.108","192.168.68.136","0.008548825"
"38910","1720859862.226366603","192.168.68.108","192.168.68.136","0.062551851"
"38911","1720859862.226368096","192.168.68.108","192.168.68.136","0.062597741"
"38912","1720859862.226368141","192.168.68.108","192.168.68.136","0.062752377"
"38913","1720859862.226368170","192.168.68.108","192.168.68.136","0.062521108"
"38914","1720859862.226368199","192.168.68.108","192.168.68.136","0.011961057"
"38916","1720859862.235523260","192.168.68.108","192.168.68.136","0.008371509"
"38917","1720859862.245000683","192.168.68.108","192.168.68.136","0.009477423"
"38919","1720859862.255695132","192.168.68.108","192.168.68.136","0.009813461"
"38920","1720859862.266359529","192.168.68.108","192.168.68.136","0.010664397"
"38922","1720859862.277917216","192.168.68.108","192.168.68.136","0.010974712"
"38923","1720859862.290977361","192.168.68.108","192.168.68.136","0.013060145"
"38925","1720859862.296542442","192.168.68.108","192.168.68.136","0.004185202"
"38926","1720859862.308620302","192.168.68.108","192.168.68.136","0.012077860"
"38928","1720859862.318890499","192.168.68.108","192.168.68.136","0.009423974"
"38929","1720859862.329511873","192.168.68.108","192.168.68.136","0.010621374"
"38931","1720859862.339393944","192.168.68.108","192.168.68.136","0.008844209"
"38932","1720859862.351657402","192.168.68.108","192.168.68.136","0.012263458"
"38934","1720859862.360533402","192.168.68.108","192.168.68.136","0.007843043"
"38935","1720859862.371053132","192.168.68.108","192.168.68.136","0.010519730"
"38937","1720859862.386589623","192.168.68.108","192.168.68.136","0.015078567"
"38938","1720859862.391104452","192.168.68.108","192.168.68.136","0.004514829"
"38940","1720859862.400304119","192.168.68.108","192.168.68.136","0.008463674"
"38941","1720859862.412202615","192.168.68.108","192.168.68.136","0.011898496"
"38943","1720859862.423125798","192.168.68.108","192.168.68.136","0.010153444"
"38944","1720859862.452282328","192.168.68.108","192.168.68.136","0.029156530"
"38946","1720859862.455640749","192.168.68.108","192.168.68.136","0.003216453"
"38947","1720859862.456718634","192.168.68.108","192.168.68.136","0.001077885"
"38949","1720859862.462478888","192.168.68.108","192.168.68.136","0.004990249"
"38950","1720859862.473172984","192.168.68.108","192.168.68.136","0.010694096"
"38952","1720859862.483357467","192.168.68.108","192.168.68.136","0.009657421"
"38953","1720859862.517056373","192.168.68.108","192.168.68.136","0.033698906"
"38955","1720859862.517058284","192.168.68.108","192.168.68.136","-0.000070988"
"38956","1720859862.517058320","192.168.68.108","192.168.68.136","0.000000036"
"38958","1720859862.536874311","192.168.68.108","192.168.68.136","0.014567952"
"38959","1720859862.538094463","192.168.68.108","192.168.68.136","0.001220152"
"38961","1720859862.548856420","192.168.68.108","192.168.68.136","0.008131750"
"38962","1720859862.556749491","192.168.68.108","192.168.68.136","0.007893071"
"38964","1720859862.567166785","192.168.68.108","192.168.68.136","0.009645046"
"38965","1720859862.576281929","192.168.68.108","192.168.68.136","0.009115144"
"38967","1720859862.587945722","192.168.68.108","192.168.68.136","0.009757696"
"38968","1720859862.604235215","192.168.68.108","192.168.68.136","0.016289493"
"38970","1720859862.624445020","192.168.68.108","192.168.68.136","0.019396549"
"38971","1720859862.625538405","192.168.68.108","192.168.68.136","0.001093385"
"38973","1720859862.628964972","192.168.68.108","192.168.68.136","0.000717932"
"38974","1720859862.639450874","192.168.68.108","192.168.68.136","0.010485902"
"38976","1720859862.651470798","192.168.68.108","192.168.68.136","0.011206761"
"38977","1720859862.660405699","192.168.68.108","192.168.68.136","0.008934901"
"38979","1720859862.670904780","192.168.68.108","192.168.68.136","0.009455881"
"38980","1720859862.680680353","192.168.68.108","192.168.68.136","0.009775573"
"38982","1720859862.707413640","192.168.68.108","192.168.68.136","0.025729632"
"38983","1720859862.707414658","192.168.68.108","192.168.68.136","0.000001018"
"38985","1720859862.713731815","192.168.68.108","192.168.68.136","0.003255707"
"38986","1720859862.722386387","192.168.68.108","192.168.68.136","0.008654572"
"38988","1720859862.732804650","192.168.68.108","192.168.68.136","0.009354549"
"38989","1720859862.743262841","192.168.68.108","192.168.68.136","0.010458191"
"38991","1720859862.755112113","192.168.68.108","192.168.68.136","0.011355276"
"38992","1720859862.769318328","192.168.68.108","192.168.68.136","0.014206215"
"38994","1720859862.776333204","192.168.68.108","192.168.68.136","0.006066746"
"38995","1720859862.794943624","192.168.68.108","192.168.68.136","0.018610420"
"38997","1720859862.797246244","192.168.68.108","192.168.68.136","0.001223890"
"38998","1720859862.805138225","192.168.68.108","192.168.68.136","0.007891981"
"39000","1720859862.815294996","192.168.68.108","192.168.68.136","0.009426804"
"39001","1720859862.826681284","192.168.68.108","192.168.68.136","0.011386288"
"39003","1720859862.837186802","192.168.68.108","192.168.68.136","0.009354837"
"39004","1720859862.847440905","192.168.68.108","192.168.68.136","0.010254103"
"39006","1720859862.859310847","192.168.68.108","192.168.68.136","0.011090602"
"39007","1720859862.868695531","192.168.68.108","192.168.68.136","0.009384684"
"39009","1720859862.879330052","192.168.68.108","192.168.68.136","0.009710167"
"39010","1720859862.890946738","192.168.68.108","192.168.68.136","0.011616686"
"39012","1720859862.898810488","192.168.68.108","192.168.68.136","0.007455188"
"39013","1720859862.908215812","192.168.68.108","192.168.68.136","0.009405324"
"39015","1720859862.921125220","192.168.68.108","192.168.68.136","0.011733098"
"39016","1720859862.930559758","192.168.68.108","192.168.68.136","0.009434538"
"39018","1720859862.943204432","192.168.68.108","192.168.68.136","0.011732973"
"39019","1720859862.952939739","192.168.68.108","192.168.68.136","0.009735307"
"39021","1720859862.961202366","192.168.68.108","192.168.68.136","0.007743350"
"39022","1720859862.972500697","192.168.68.108","192.168.68.136","0.011298331"
"39024","1720859862.983265982","192.168.68.108","192.168.68.136","0.009997143"
"39025","1720859862.992633943","192.168.68.108","192.168.68.136","0.009367961"
"39027","1720859863.003185972","192.168.68.108","192.168.68.136","0.010387745"
"39028","1720859863.015077008","192.168.68.108","192.168.68.136","0.011891036"
"39030","1720859863.022995203","192.168.68.108","192.168.68.136","0.007141534"
"39031","1720859863.032388974","192.168.68.108","192.168.68.136","0.009393771"
"39034","1720859863.072778334","192.168.68.108","192.168.68.136","0.040118912"
"39035","1720859863.072778903","192.168.68.108","192.168.68.136","0.000000569"
"39036","1720859863.072778943","192.168.68.108","192.168.68.136","0.000000040"
"39038","1720859863.076524879","192.168.68.108","192.168.68.136","0.002246093"
"39039","1720859863.084946113","192.168.68.108","192.168.68.136","0.008421234"
"39041","1720859863.095642844","192.168.68.108","192.168.68.136","0.010026823"
"39042","1720859863.108539190","192.168.68.108","192.168.68.136","0.012896346"
"39044","1720859863.117023944","192.168.68.108","192.168.68.136","0.007705780"
"39045","1720859863.126359936","192.168.68.108","192.168.68.136","0.009335992"
"39046","1720859863.126360480","192.168.68.108","192.168.68.136",
"39049","1720859863.134675187","192.168.68.108","192.168.68.136",
"39051","1720859863.138259711","192.168.68.108","192.168.68.136","0.010847895"
"39052","1720859863.140404359","192.168.68.108","192.168.68.136",
"39054","1720859863.147379765","192.168.68.108","192.168.68.136","0.009120054"
"39056","1720859863.151129327","192.168.68.108","192.168.68.136",
"39058","1720859863.158153311","192.168.68.108","192.168.68.136","0.009598462"
"39059","1720859863.168781918","192.168.68.108","192.168.68.136",
"39061","1720859863.168782862","192.168.68.108","192.168.68.136","0.010629551"
"39063","1720859863.174476451","192.168.68.108","192.168.68.136","0.981201461"
"39065","1720859863.179098546","192.168.68.108","192.168.68.136","0.000000000"
"39067","1720859863.179098963","192.168.68.108","192.168.68.136","0.009485172"
"39073","1720859863.188481134","192.168.68.108","192.168.68.136","0.008013047"
"39074","1720859863.193119541","192.168.68.108","192.168.68.136","0.013859783"
"39077","1720859863.198916736","192.168.68.108","192.168.68.136","0.010435602"
"39079","1720859863.245184616","192.168.68.108","192.168.68.136","0.044716534"
"39080","1720859863.245184963","192.168.68.108","192.168.68.136","0.000000347"
"39081","1720859863.245185103","192.168.68.108","192.168.68.136","0.000000140"
"39082","1720859863.245185206","192.168.68.108","192.168.68.136","0.046600841"
"39083","1720859863.245946893","192.168.68.108","192.168.68.136","0.065852701"
"39084","1720859863.245947163","192.168.68.108","192.168.68.136","0.067520224"
"39085","1720859863.245947262","192.168.68.108","192.168.68.136","0.066523221"
"39086","1720859863.245947363","192.168.68.108","192.168.68.136","0.065181210"
"39087","1720859863.245947459","192.168.68.108","192.168.68.136","0.064969127"
"39088","1720859863.245947568","192.168.68.108","192.168.68.136","0.000762465"
"39090","1720859863.251239133","192.168.68.108","192.168.68.136","0.005291565"
"39097","1720859863.260847479","192.168.68.108","192.168.68.136","0.004477149"
"39098","1720859863.270232417","192.168.68.108","192.168.68.136","0.022460801"
"39099","1720859863.270234687","192.168.68.108","192.168.68.136","0.009387208"
"39100","1720859863.270570504","192.168.68.108","192.168.68.136","0.000335817"
"39102","1720859863.291594350","192.168.68.108","192.168.68.136","0.020185126"
"39103","1720859863.291594679","192.168.68.108","192.168.68.136","0.000000329"
"39105","1720859863.321512712","192.168.68.108","192.168.68.136","0.026495594"
"39106","1720859863.323074860","192.168.68.108","192.168.68.136","0.001562148"
"39107","1720859863.323075694","192.168.68.108","192.168.68.136","0.067238376"
"39108","1720859863.323075839","192.168.68.108","192.168.68.136","0.067871753"
